DataObito,TipificacaoJuridico,Municipio,Bairro,Rua/Logradouro,RISP,IdadeEnvolvido,Genero,CorEnvolvido,Latitude,Longitude
10/12/2004,Homicídio Doloso,SERRA,VISTA DA SERRA,,RISP 01,34,1 - Masculino,Não Informado,,
10/12/2004,Homicídio Doloso,CACHOEIRO DE ITAPEMIRIM,ALTO EUCALIPTO,,RISP 03,28,1 - Masculino,Não Informado,,
10/13/2004,Homicídio Doloso,ARACRUZ,TAPUTERA,,RISP 02,31,1 - Masculino,Não Informado,,
10/13/2004,Homicídio Doloso,VITORIA,SANTA HELENA,,RISP 01,,1 - Masculino,Não Informado,,
10/13/2004,Homicídio Doloso,LINHARES,SANTA CRUZ,,RISP 02,19,1 - Masculino,Não Informado,,
10/13/2004,Homicídio Doloso,LINHARES,ARAÇÁS,,RISP 02,21,1 - Masculino,Não Informado,,
10/13/2004,Homicídio Doloso,PINHEIROS,BR. 101,,RISP 04,35,1 - Masculino,Não Informado,,
10/13/2004,Homicídio Doloso,CARIACICA,ESTRADA DO TANQUE,,RISP 01,22,1 - Masculino,Não Informado,,
10/13/2004,Homicídio Doloso,SERRA,JACARAIPE,,RISP 01,46,1 - Masculino,Não Informado,,
10/14/2004,Homicídio Doloso,VIANA,ZONA RURAL,,RISP 01,26,1 - Masculino,Não Informado,,
10/14/2004,Homicídio Doloso,CARIACICA,NOVA VALVERDE,,RISP 01,44,1 - Masculino,Não Informado,,
10/15/2004,Homicídio Doloso,IBITIRAMA,ZONA RURAL,,RISP 05,42,1 - Masculino,Não Informado,,
10/15/2004,Homicídio Doloso,SERRA,BELVEDERE,,RISP 01,16,1 - Masculino,Não Informado,,
10/15/2004,Homicídio Doloso,CARIACICA,ITACIBÁ,,RISP 01,33,1 - Masculino,Não Informado,,
10/15/2004,Homicídio Doloso,SERRA,O. DO HDS,,RISP 01,33,1 - Masculino,Não Informado,,
10/15/2004,Homicídio Doloso,VITORIA,BENTO FERREIRA,,RISP 01,,1 - Masculino,Não Informado,,
10/15/2004,Homicídio Doloso,COLATINA,VISTA DA SERRA,,RISP 04,58,1 - Masculino,Não Informado,,
10/16/2004,Homicídio Doloso,ITAPEMIRIM,ITAOCA,,RISP 03,17,1 - Masculino,Não Informado,,
10/16/2004,Homicídio Doloso,CARIACICA,PADRE GABRIEL,,RISP 01,48,1 - Masculino,Não Informado,,
10/16/2004,Homicídio Doloso,LINHARES,NOVA ESPERANÇA,,RISP 02,19,2 - Feminino,Não Informado,,
10/16/2004,Homicídio Doloso,CARIACICA,PADRE GABRIEL,,RISP 01,20,1 - Masculino,Não Informado,,
10/17/2004,Homicídio Doloso,VILA VELHA,ARIBIRI,,RISP 01,25,1 - Masculino,Não Informado,,
10/17/2004,Homicídio Doloso,CACHOEIRO DE ITAPEMIRIM,CORONEL BORGES,,RISP 03,27,1 - Masculino,Não Informado,,
10/17/2004,Homicídio Doloso,VITORIA,JUCUTUQUARA,,RISP 01,49,2 - Feminino,Não Informado,,
10/17/2004,Homicídio Doloso,VILA VELHA,ALVORADA,,RISP 01,23,1 - Masculino,Não Informado,,
10/17/2004,Homicídio Doloso,VITORIA,O. DO HSL,,RISP 01,18,1 - Masculino,Não Informado,,
10/17/2004,Homicídio Doloso,GUARAPARI,SANTA MÔNICA,,RISP 01,21,1 - Masculino,Não Informado,,
10/17/2004,Homicídio Doloso,CARIACICA,ITANGUÁ,,RISP 01,38,1 - Masculino,Não Informado,,
10/17/2004,Homicídio Doloso,VIANA,ELDORADO,,RISP 01,17,1 - Masculino,Não Informado,,
10/17/2004,Homicídio Doloso,VILA VELHA,ALVORADA,,RISP 01,23,1 - Masculino,Não Informado,,
10/18/2004,Homicídio Doloso,VITORIA,ITARARÉ,,RISP 01,16,1 - Masculino,Não Informado,,
10/18/2004,Homicídio Doloso,VILA VELHA,MORADA DA BARRA,,RISP 01,23,1 - Masculino,Não Informado,,
10/18/2004,Homicídio Doloso,CARIACICA,CAMPO GRANDE,,RISP 01,53,1 - Masculino,Não Informado,,
10/19/2004,Homicídio Doloso,CARIACICA,SANTANA,,RISP 01,32,1 - Masculino,Não Informado,,
10/19/2004,Homicídio Doloso,VILA VELHA,IBES,,RISP 01,24,1 - Masculino,Não Informado,,
10/19/2004,Homicídio Doloso,MARATAIZES,BARRA,,RISP 03,26,1 - Masculino,Não Informado,,
10/19/2004,Homicídio Doloso,VILA VELHA,VILA BATISTA,,RISP 01,29,1 - Masculino,Não Informado,,
10/20/2004,Homicídio Doloso,VIANA,MORADA DE BETÂNIA,,RISP 01,25,1 - Masculino,Não Informado,,
10/20/2004,Homicídio Doloso,VILA VELHA,CORREGO DO SETE,,RISP 01,30,1 - Masculino,Não Informado,,
10/21/2004,Homicídio Doloso,SERRA,VILA NOVA DE COLARES,,RISP 01,21,1 - Masculino,Não Informado,,
10/22/2004,Homicídio Doloso,JAGUARE,PALMITAL,,RISP 02,15,1 - Masculino,Não Informado,,
10/22/2004,Homicídio Doloso,SERRA,JARDIM LIMOEIRO,,RISP 01,43,1 - Masculino,Não Informado,,
10/22/2004,Homicídio Doloso,COLATINA,CARLOS GERMANO NAUMAN,,RISP 04,42,1 - Masculino,Não Informado,,
10/23/2004,Homicídio Doloso,ARACRUZ,GUARANÁ,,RISP 02,41,1 - Masculino,Não Informado,,
10/23/2004,Homicídio Doloso,VILA VELHA,SANTA RITA,,RISP 01,21,1 - Masculino,Não Informado,,
10/23/2004,Homicídio Doloso,VILA VELHA,NOVA PONTA DA FRUTA,,RISP 01,,1 - Masculino,Não Informado,,
10/23/2004,Homicídio Doloso,CARIACICA,JARDIM BOTÂNICO,,RISP 01,25,1 - Masculino,Não Informado,,
10/23/2004,Homicídio Doloso,GUARAPARI,PRAIA DO SOL,,RISP 01,16,1 - Masculino,Não Informado,,
10/23/2004,Homicídio Doloso,CARIACICA,ITACIBÁ,,RISP 01,26,1 - Masculino,Não Informado,,
10/23/2004,Homicídio Doloso,PANCAS,VILA VERDE,,RISP 04,34,1 - Masculino,Não Informado,,
10/23/2004,Homicídio Doloso,VILA VELHA,SÃO TORQUATO,,RISP 01,28,1 - Masculino,Não Informado,,
10/23/2004,Homicídio Doloso,SERRA,FEU ROSA,,RISP 01,37,2 - Feminino,Não Informado,,
10/23/2004,Homicídio Doloso,CARIACICA,CASTELO BRANCO,,RISP 01,62,1 - Masculino,Não Informado,,
10/23/2004,Homicídio Doloso,SERRA,CIDADE POMAR,,RISP 01,20,1 - Masculino,Não Informado,,
10/24/2004,Homicídio Doloso,SERRA,SERRA SEDE,,RISP 01,25,1 - Masculino,Não Informado,,
10/24/2004,Homicídio Doloso,VITORIA,SÃO PEDRO V,,RISP 01,30,1 - Masculino,Não Informado,,
10/24/2004,Homicídio Doloso,CARIACICA,CASTELO BRANCO,,RISP 01,51,1 - Masculino,Não Informado,,
10/24/2004,Homicídio Doloso,VITORIA,SÃO PEDRO I,,RISP 01,14,1 - Masculino,Não Informado,,
10/24/2004,Homicídio Doloso,MUQUI,CENTRO,,RISP 03,23,1 - Masculino,Não Informado,,
10/25/2004,Homicídio Doloso,SERRA,VILA NOVA DE COLARES,,RISP 01,31,1 - Masculino,Não Informado,,
10/25/2004,Homicídio Doloso,FUNDAO,PRAIA GRANDE,,RISP 02,26,1 - Masculino,Não Informado,,
10/25/2004,Homicídio Doloso,VIANA,INDUSTRIAL,,RISP 01,22,2 - Feminino,Não Informado,,
10/25/2004,Homicídio Doloso,CARIACICA,PORTO BELO,,RISP 01,22,1 - Masculino,Não Informado,,
10/25/2004,Homicídio Doloso,VITORIA,JABOUR,,RISP 01,29,1 - Masculino,Não Informado,,
10/26/2004,Homicídio Doloso,CARIACICA,FLEXAL II,,RISP 01,44,1 - Masculino,Não Informado,,
10/26/2004,Homicídio Doloso,SERRA,FEU ROSA,,RISP 01,24,1 - Masculino,Não Informado,,
10/26/2004,Homicídio Doloso,CARIACICA,PORTO DE SANTANA,,RISP 01,17,1 - Masculino,Não Informado,,
10/26/2004,Homicídio Doloso,ITAPEMIRIM,MARATAIZES,,RISP 03,34,1 - Masculino,Não Informado,,
10/26/2004,Homicídio Doloso,SERRA,JACARAIPE,,RISP 01,28,1 - Masculino,Não Informado,,
10/27/2004,Homicídio Doloso,BREJETUBA,ZONA RURAL,,RISP 05,57,1 - Masculino,Não Informado,,
10/27/2004,Homicídio Doloso,SERRA,O. DO HDS,,RISP 01,39,1 - Masculino,Não Informado,,
10/27/2004,Homicídio Doloso,SERRA,MONTE VERDE,,RISP 01,19,1 - Masculino,Não Informado,,
10/27/2004,Homicídio Doloso,BARRA DE SAO FRANCISCO,VILA PAULISTA,,RISP 04,43,1 - Masculino,Não Informado,,
10/28/2004,Homicídio Doloso,SERRA,VALPARAISO,,RISP 01,20,1 - Masculino,Não Informado,,
10/28/2004,Homicídio Doloso,CARIACICA,TUCUM,,RISP 01,31,1 - Masculino,Não Informado,,
10/28/2004,Homicídio Doloso,CARIACICA,VILA OASIS,,RISP 01,17,1 - Masculino,Não Informado,,
10/28/2004,Homicídio Doloso,VIANA,ELDORADO,,RISP 01,18,1 - Masculino,Não Informado,,
10/29/2004,Homicídio Doloso,DOMINGOS MARTINS,PEDRA AZUL,,RISP 05,65,1 - Masculino,Não Informado,,
10/29/2004,Homicídio Doloso,CARIACICA,VILA GRAÚNA,,RISP 01,48,1 - Masculino,Não Informado,,
10/30/2004,Homicídio Doloso,VILA VELHA,GLÓRIA,,RISP 01,19,1 - Masculino,Não Informado,,
10/30/2004,Homicídio Doloso,CARIACICA,FLEXAL,,RISP 01,25,1 - Masculino,Não Informado,,
10/30/2004,Homicídio Doloso,SERRA,VILA NOVA DE COLARES,,RISP 01,25,1 - Masculino,Não Informado,,
10/30/2004,Homicídio Doloso,VITORIA,SÃO PEDRO I,,RISP 01,18,1 - Masculino,Não Informado,,
10/30/2004,Homicídio Doloso,CASTELO,ALTO POVOAÇÃO,,RISP 03,30,1 - Masculino,Não Informado,,
10/30/2004,Homicídio Doloso,LINHARES,NOVA ESPERANÇA,,RISP 02,15,1 - Masculino,Não Informado,,
10/30/2004,Homicídio Doloso,SERRA,ELDORADO,,RISP 01,22,1 - Masculino,Não Informado,,
10/31/2004,Homicídio Doloso,CONCEICAO DA BARRA,VILA OPERÁRIA,,RISP 02,21,2 - Feminino,Não Informado,,
10/31/2004,Homicídio Doloso,JAGUARE,BARRA SECA,,RISP 02,23,1 - Masculino,Não Informado,,
10/31/2004,Homicídio Doloso,GUARAPARI,SÃO JOSÉ,,RISP 01,30,1 - Masculino,Não Informado,,
10/31/2004,Homicídio Doloso,AFONSO CLAUDIO,SÃO DOMINGOS DE IBICABA,,RISP 05,58,1 - Masculino,Não Informado,,
10/31/2004,Homicídio Doloso,VILA VELHA,PAUL,,RISP 01,18,1 - Masculino,Não Informado,,
10/31/2004,Homicídio Doloso,SERRA,PORTO CANOA,,RISP 01,27,1 - Masculino,Não Informado,,
10/31/2004,Homicídio Doloso,SERRA,JACARAIPE,,RISP 01,38,1 - Masculino,Não Informado,,
10/31/2004,Homicídio Doloso,CARIACICA,CASTELO BRANCO,,RISP 01,16,1 - Masculino,Não Informado,,
11/1/2004,Homicídio Doloso,SERRA,VILA NOVA DE COLARES,,RISP 01,63,1 - Masculino,Não Informado,,
11/1/2004,Homicídio Doloso,CARIACICA,VILA INDEPENDÊNCIA,,RISP 01,39,1 - Masculino,Não Informado,,
11/1/2004,Homicídio Doloso,VIANA,UNIVERSAL,,RISP 01,22,1 - Masculino,Não Informado,,
11/1/2004,Homicídio Doloso,SAO MATEUS,ZONA RURAL,,RISP 02,36,1 - Masculino,Não Informado,,
11/1/2004,Homicídio Doloso,CACHOEIRO DE ITAPEMIRIM,MONTE LÍBANO,,RISP 03,32,1 - Masculino,Não Informado,,
11/1/2004,Homicídio Doloso,SERRA,JARDIM TROPICAL,,RISP 01,28,1 - Masculino,Não Informado,,
11/1/2004,Homicídio Doloso,CARIACICA,TUCUM,,RISP 01,30,1 - Masculino,Não Informado,,
11/2/2004,Homicídio Doloso,SERRA,CENTRAL CARAPINA,,RISP 01,25,1 - Masculino,Não Informado,,
11/2/2004,Homicídio Doloso,BARRA DE SAO FRANCISCO,ESTRELA,,RISP 04,25,1 - Masculino,Não Informado,,
11/2/2004,Homicídio Doloso,SERRA,FEU ROSA,,RISP 01,45,1 - Masculino,Não Informado,,
11/3/2004,Homicídio Doloso,SAO MATEUS,AVEAÇÃO,,RISP 02,42,1 - Masculino,Não Informado,,
11/4/2004,Homicídio Doloso,CARIACICA,JARDIM CAMPO GRANDE,,RISP 01,24,1 - Masculino,Não Informado,,
11/4/2004,Homicídio Doloso,SERRA,TAQUARA II,,RISP 01,38,2 - Feminino,Não Informado,,
11/4/2004,Homicídio Doloso,VITORIA,MANGUE SECO,,RISP 01,19,1 - Masculino,Não Informado,,
11/4/2004,Homicídio Doloso,SERRA,PLANALTO SERRANO,,RISP 01,16,1 - Masculino,Não Informado,,
11/5/2004,Homicídio Doloso,SERRA,O. DO HDS,,RISP 01,29,1 - Masculino,Não Informado,,
11/5/2004,Homicídio Doloso,CARIACICA,NOVA ROSA DA PENHA,,RISP 01,26,1 - Masculino,Não Informado,,
11/5/2004,Homicídio Doloso,SERRA,PORTO CANOA,,RISP 01,18,1 - Masculino,Não Informado,,
11/5/2004,Homicídio Doloso,VITORIA,O. DO HPM,,RISP 01,59,1 - Masculino,Não Informado,,
11/6/2004,Homicídio Doloso,CONCEICAO DA BARRA,VILA DA COBRICE,,RISP 02,86,1 - Masculino,Não Informado,,
11/6/2004,Homicídio Doloso,CARIACICA,CAMPO GRANDE,,RISP 01,23,1 - Masculino,Não Informado,,
11/6/2004,Homicídio Doloso,CARIACICA,BELA AURORA,,RISP 01,33,1 - Masculino,Não Informado,,
11/7/2004,Homicídio Doloso,VITORIA,ALAGOANO,,RISP 01,28,1 - Masculino,Não Informado,,
11/7/2004,Homicídio Doloso,SERRA,NOVA CARAPINA,,RISP 01,22,1 - Masculino,Não Informado,,
11/7/2004,Homicídio Doloso,SERRA,JARDIM TROPICAL,,RISP 01,19,1 - Masculino,Não Informado,,
11/7/2004,Homicídio Doloso,SERRA,JARDIM CARAPINA,,RISP 01,50,1 - Masculino,Não Informado,,
11/7/2004,Homicídio Doloso,CARIACICA,CASTELO BRANCO,,RISP 01,36,1 - Masculino,Não Informado,,
11/7/2004,Homicídio Doloso,CARIACICA,NOVA ESPERANÇA,,RISP 01,19,1 - Masculino,Não Informado,,
11/7/2004,Homicídio Doloso,GUARAPARI,SANTA ROSA,,RISP 01,25,1 - Masculino,Não Informado,,
11/7/2004,Homicídio Doloso,VILA VELHA,MORADA DA BARRA,,RISP 01,,1 - Masculino,Não Informado,,
11/8/2004,Homicídio Doloso,CONCEICAO DA BARRA,VILA DOS PESCADORES,,RISP 02,29,1 - Masculino,Não Informado,,
11/8/2004,Homicídio Doloso,SERRA,JACARAIPE,,RISP 01,46,1 - Masculino,Não Informado,,
11/8/2004,Homicídio Doloso,VILA VELHA,SÃO TORQUATO,,RISP 01,24,1 - Masculino,Não Informado,,
11/8/2004,Homicídio Doloso,SANTA LEOPOLDINA,ARUABA,,RISP 05,,1 - Masculino,Não Informado,,
11/9/2004,Homicídio Doloso,VILA VELHA,VALE ENCANTADO,,RISP 01,39,1 - Masculino,Não Informado,,
11/10/2004,Homicídio Doloso,SERRA,FEU ROSA,,RISP 01,37,1 - Masculino,Não Informado,,
11/10/2004,Homicídio Doloso,SERRA,CENTRAL CARAPINA,,RISP 01,17,1 - Masculino,Não Informado,,
11/11/2004,Homicídio Doloso,CARIACICA,NOVA CANAÃ,,RISP 01,,1 - Masculino,Não Informado,,
11/11/2004,Homicídio Doloso,VITORIA,CENTRO,,RISP 01,22,1 - Masculino,Não Informado,,
11/11/2004,Homicídio Doloso,VITORIA,SÃO PEDRO,,RISP 01,12,1 - Masculino,Não Informado,,
11/13/2004,Homicídio Doloso,CARIACICA,NOVA CANAÃ,,RISP 01,76,1 - Masculino,Não Informado,,
11/13/2004,Homicídio Doloso,SERRA,JACARAIPE,,RISP 01,57,1 - Masculino,Não Informado,,
11/13/2004,Homicídio Doloso,SERRA,SERRA SEDE,,RISP 01,25,1 - Masculino,Não Informado,,
11/13/2004,Homicídio Doloso,SERRA,PLANALTO SERRANO,,RISP 01,14,1 - Masculino,Não Informado,,
11/13/2004,Homicídio Doloso,SERRA,LAGOA JACUNEM,,RISP 01,34,1 - Masculino,Não Informado,,
11/13/2004,Homicídio Doloso,VITORIA,MORRO DA PIEDADE,,RISP 01,22,1 - Masculino,Não Informado,,
11/13/2004,Homicídio Doloso,CARIACICA,CASTELO BRANCO,,RISP 01,25,1 - Masculino,Não Informado,,
11/14/2004,Homicídio Doloso,LINHARES,SHELL,,RISP 02,22,1 - Masculino,Não Informado,,
11/14/2004,Homicídio Doloso,ALTO RIO NOVO,CENTRO,,RISP 04,24,1 - Masculino,Não Informado,,
11/14/2004,Homicídio Doloso,AGUIA BRANCA,ZONA RURAL,,RISP 04,44,1 - Masculino,Não Informado,,
11/14/2004,Homicídio Doloso,SERRA,BARRO BRANCO,,RISP 01,33,1 - Masculino,Não Informado,,
11/14/2004,Homicídio Doloso,CARIACICA,NOVA ESPERANÇA,,RISP 01,54,1 - Masculino,Não Informado,,
11/14/2004,Homicídio Doloso,SERRA,PRAIA DE CARAPEBUS,,RISP 01,20,1 - Masculino,Não Informado,,
11/14/2004,Homicídio Doloso,FUNDAO,TIMBUÍ,,RISP 02,22,1 - Masculino,Não Informado,,
11/14/2004,Homicídio Doloso,PEDRO CANARIO,BAIRRO CAMATA,,RISP 02,30,1 - Masculino,Não Informado,,
11/15/2004,Homicídio Doloso,SAO JOSE DO CALCADO,SANTA RITA,,RISP 03,45,1 - Masculino,Não Informado,,
11/15/2004,Homicídio Doloso,CACHOEIRO DE ITAPEMIRIM,ILHA DA LUZ,,RISP 03,16,1 - Masculino,Não Informado,,
11/15/2004,Homicídio Doloso,PANCAS,CÓRREGO DO ROQUE ALTO,,RISP 04,,1 - Masculino,Não Informado,,
11/15/2004,Homicídio Doloso,CARIACICA,VILA GRAÚNA,,RISP 01,20,1 - Masculino,Não Informado,,
11/15/2004,Homicídio Doloso,SERRA,NOVA ALMEIDA,,RISP 01,21,1 - Masculino,Não Informado,,
11/15/2004,Homicídio Doloso,LARANJA DA TERRA,JOATUBA,,RISP 05,35,1 - Masculino,Não Informado,,
11/16/2004,Homicídio Doloso,VITORIA,FORTE SÃO JOÃO,,RISP 01,34,1 - Masculino,Não Informado,,
11/16/2004,Homicídio Doloso,VITORIA,ITARARÉ,,RISP 01,17,1 - Masculino,Não Informado,,
11/16/2004,Homicídio Doloso,VITORIA,FORTE SÃO JOÃO,,RISP 01,46,1 - Masculino,Não Informado,,
11/16/2004,Homicídio Doloso,CARIACICA,FLEXAL II,,RISP 01,15,1 - Masculino,Não Informado,,
11/16/2004,Homicídio Doloso,VIANA,PEDRA DA MULATA,,RISP 01,43,1 - Masculino,Não Informado,,
11/16/2004,Homicídio Doloso,BAIXO GUANDU,SÃO VICENTE,,RISP 04,31,1 - Masculino,Não Informado,,
11/16/2004,Homicídio Doloso,CARIACICA,PARQUE GRAMADO,,RISP 01,16,1 - Masculino,Não Informado,,
11/17/2004,Homicídio Doloso,GUARAPARI,SETIBA,,RISP 01,27,1 - Masculino,Não Informado,,
11/17/2004,Homicídio Doloso,VITORIA,CAMBURI,,RISP 01,19,1 - Masculino,Não Informado,,
11/18/2004,Homicídio Doloso,VILA VELHA,JABURUNA,,RISP 01,25,2 - Feminino,Não Informado,,
11/18/2004,Homicídio Doloso,SERRA,FEU ROSA,,RISP 01,24,1 - Masculino,Não Informado,,
11/18/2004,Homicídio Doloso,SERRA,DIAMANTINA,,RISP 01,27,1 - Masculino,Não Informado,,
11/18/2004,Homicídio Doloso,VITORIA,BENTO FERREIRA,,RISP 01,34,1 - Masculino,Não Informado,,
11/18/2004,Homicídio Doloso,VITORIA,SANTO ANTÔNIO,,RISP 01,37,1 - Masculino,Não Informado,,
11/19/2004,Homicídio Doloso,LINHARES,AVISO,,RISP 02,35,1 - Masculino,Não Informado,,
11/19/2004,Homicídio Doloso,VIANA,PEDRA DA MULATA,,RISP 01,41,1 - Masculino,Não Informado,,
11/19/2004,Homicídio Doloso,PEDRO CANARIO,BAIRRO CAMATA,,RISP 02,15,1 - Masculino,Não Informado,,
11/19/2004,Homicídio Doloso,VILA VELHA,ATAÍDE,,RISP 01,,1 - Masculino,Não Informado,,
11/19/2004,Homicídio Doloso,SERRA,ELDORADO,,RISP 01,18,1 - Masculino,Não Informado,,
11/20/2004,Homicídio Doloso,ANCHIETA,JAQUEIRA,,RISP 03,,1 - Masculino,Não Informado,,
11/20/2004,Homicídio Doloso,CARIACICA,CAÇAROCA,,RISP 01,36,1 - Masculino,Não Informado,,
11/20/2004,Homicídio Doloso,CACHOEIRO DE ITAPEMIRIM,AQUIDABÃ,,RISP 03,27,1 - Masculino,Não Informado,,
11/20/2004,Homicídio Doloso,VITORIA,O. DO HPM,,RISP 01,26,1 - Masculino,Não Informado,,
11/20/2004,Homicídio Doloso,CARIACICA,ITACIBÁ,,RISP 01,46,1 - Masculino,Não Informado,,
11/20/2004,Homicídio Doloso,SERRA,ANDRE CARLONI,,RISP 01,18,1 - Masculino,Não Informado,,
11/20/2004,Homicídio Doloso,SERRA,NOVO HORIZONTE,,RISP 01,19,1 - Masculino,Não Informado,,
11/21/2004,Homicídio Doloso,SERRA,SAO FRANCISCO,,RISP 01,23,1 - Masculino,Não Informado,,
11/21/2004,Homicídio Doloso,SERRA,JOSE DE ANCHIETA,,RISP 01,50,1 - Masculino,Não Informado,,
11/21/2004,Homicídio Doloso,ARACRUZ,MAROBÁ,,RISP 02,41,1 - Masculino,Não Informado,,
11/21/2004,Homicídio Doloso,PEDRO CANARIO,CAMATA,,RISP 02,20,1 - Masculino,Não Informado,,
11/21/2004,Homicídio Doloso,VILA VELHA,ESTRADA DO DIQUE,,RISP 01,19,1 - Masculino,Não Informado,,
11/21/2004,Homicídio Doloso,VILA VELHA,JOÃO GOULART,,RISP 01,24,1 - Masculino,Não Informado,,
11/22/2004,Homicídio Doloso,COLATINA,SÃO JOÃO PEQUENO,,RISP 04,53,1 - Masculino,Não Informado,,
11/22/2004,Homicídio Doloso,ARACRUZ,ZONA RURAL,,RISP 02,24,1 - Masculino,Não Informado,,
11/22/2004,Homicídio Doloso,PANCAS,VILA NOVA,,RISP 04,,2 - Feminino,Não Informado,,
11/23/2004,Homicídio Doloso,VITORIA,BELA VISTA,,RISP 01,19,1 - Masculino,Não Informado,,
11/23/2004,Homicídio Doloso,ARACRUZ,ZONA RURAL,,RISP 02,16,1 - Masculino,Não Informado,,
11/23/2004,Homicídio Doloso,CONCEICAO DA BARRA,BRAÇO DO RIO,,RISP 02,20,1 - Masculino,Não Informado,,
11/23/2004,Homicídio Doloso,GUARAPARI,OLARIA,,RISP 01,36,1 - Masculino,Não Informado,,
11/24/2004,Homicídio Doloso,MARATAIZES,ZONA RURAL,,RISP 03,45,1 - Masculino,Não Informado,,
11/24/2004,Homicídio Doloso,SERRA,JOSE DE ANCHIETA,,RISP 01,40,2 - Feminino,Não Informado,,
11/24/2004,Homicídio Doloso,VITORIA,JESUS DE NAZARETH,,RISP 01,58,1 - Masculino,Não Informado,,
11/24/2004,Homicídio Doloso,CARIACICA,BELA AURORA,,RISP 01,22,1 - Masculino,Não Informado,,
11/24/2004,Homicídio Doloso,SERRA,PORTO CANOA,,RISP 01,20,1 - Masculino,Não Informado,,
11/26/2004,Homicídio Doloso,SERRA,CIDADE POMAR,,RISP 01,14,1 - Masculino,Não Informado,,
11/26/2004,Homicídio Doloso,IBATIBA,ZONA RURAL,,RISP 05,56,1 - Masculino,Não Informado,,
11/26/2004,Homicídio Doloso,MARECHAL FLORIANO,BR. 262,,RISP 05,32,1 - Masculino,Não Informado,,
11/26/2004,Homicídio Doloso,SERRA,SAO MARCOS,,RISP 01,18,1 - Masculino,Não Informado,,
11/27/2004,Homicídio Doloso,CACHOEIRO DE ITAPEMIRIM,PRESÍDIO MONTE LÍBANO,,RISP 03,29,1 - Masculino,Não Informado,,
11/27/2004,Homicídio Doloso,CARIACICA,PADRE GABRIEL,,RISP 01,17,1 - Masculino,Não Informado,,
11/27/2004,Homicídio Doloso,BARRA DE SAO FRANCISCO,VILA LANDINHA,,RISP 04,21,1 - Masculino,Não Informado,,
11/27/2004,Homicídio Doloso,BOA ESPERANÇA,VILA FERNANDES,,RISP 04,55,1 - Masculino,Não Informado,,
11/27/2004,Homicídio Doloso,VILA VELHA,SÃO TORQUATO,,RISP 01,14,1 - Masculino,Não Informado,,
11/27/2004,Homicídio Doloso,CACHOEIRO DE ITAPEMIRIM,PRESÍDIO MONTE LÍBANO,,RISP 03,22,1 - Masculino,Não Informado,,
11/27/2004,Homicídio Doloso,CACHOEIRO DE ITAPEMIRIM,PRESÍDIO MONTE LÍBANO,,RISP 03,26,1 - Masculino,Não Informado,,
11/27/2004,Homicídio Doloso,CACHOEIRO DE ITAPEMIRIM,PRESÍDIO MONTE LÍBANO,,RISP 03,29,1 - Masculino,Não Informado,,
11/27/2004,Homicídio Doloso,SERRA,BAIRRO DAS LARANJEIRAS,,RISP 01,46,1 - Masculino,Não Informado,,
11/27/2004,Homicídio Doloso,CARIACICA,JARDIM BOTÂNICO,,RISP 01,20,1 - Masculino,Não Informado,,
11/27/2004,Homicídio Doloso,VILA VELHA,ULISSES GUIMARÃES,,RISP 01,20,1 - Masculino,Não Informado,,
11/28/2004,Homicídio Doloso,CARIACICA,NOVA ESPERANÇA,,RISP 01,22,1 - Masculino,Não Informado,,
11/28/2004,Homicídio Doloso,VILA VELHA,BARRA DO JUCU,,RISP 01,,1 - Masculino,Não Informado,,
11/28/2004,Homicídio Doloso,VILA VELHA,SÃO CONRADO,,RISP 01,30,1 - Masculino,Não Informado,,
11/28/2004,Homicídio Doloso,VITORIA,O. DO HSL,,RISP 01,,1 - Masculino,Não Informado,,
11/28/2004,Homicídio Doloso,LINHARES,SANTA CRUZ,,RISP 02,22,1 - Masculino,Não Informado,,
11/28/2004,Homicídio Doloso,CARIACICA,MORRO NOVO,,RISP 01,52,1 - Masculino,Não Informado,,
11/28/2004,Homicídio Doloso,VILA VELHA,PRIMEIRO DE MAIO,,RISP 01,33,1 - Masculino,Não Informado,,
11/29/2004,Homicídio Doloso,SERRA,VILA NOVA DE COLARES,,RISP 01,20,1 - Masculino,Não Informado,,
11/29/2004,Homicídio Doloso,VILA VELHA,ULISSES GUIMARÃES,,RISP 01,31,1 - Masculino,Não Informado,,
11/30/2004,Homicídio Doloso,GUARAPARI,SANTA ROSA,,RISP 01,26,1 - Masculino,Não Informado,,
11/30/2004,Homicídio Doloso,COLATINA,VILA VALÉRIO,,RISP 04,,1 - Masculino,Não Informado,,
11/30/2004,Homicídio Doloso,CARIACICA,VALE DOS REIS,,RISP 01,30,1 - Masculino,Não Informado,,
11/30/2004,Homicídio Doloso,VITORIA,SÃO PEDRO III,,RISP 01,21,1 - Masculino,Não Informado,,
12/1/2004,Homicídio Doloso,CACHOEIRO DE ITAPEMIRIM,ZUMBI,,RISP 03,32,2 - Feminino,Não Informado,,
12/2/2004,Homicídio Doloso,VITORIA,RESISTÊNCIA,,RISP 01,23,1 - Masculino,Não Informado,,
12/3/2004,Homicídio Doloso,MUNIZ FREIRE,ZONA RURAL,,RISP 05,46,1 - Masculino,Não Informado,,
12/3/2004,Homicídio Doloso,SERRA,VILA NOVA DE COLARES,,RISP 01,38,1 - Masculino,Não Informado,,
12/3/2004,Homicídio Doloso,VITORIA,VILA RUBIM,,RISP 01,,1 - Masculino,Não Informado,,
